gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
0,0,-5008.85,-5008.85,-5008.85,-5008.85,-5008.85,-5008.03,-5008.03,-5008.03,-5008.03,-5008.03,-5007.32,-5007.32,-5007.32,-5007.32,-5007.32,-5006.72,-5006.72,-5006.72,-5006.72,-5006.72,-5006.22,-5006.22,-5006.22,-5006.22,-5006.22
1,0.0185364,-622.785,-622.785,-622.785,-622.785,-622.785,-621.987,-621.987,-621.987,-621.987,-621.987,-621.299,-621.299,-621.299,-621.299,-621.299,-620.709,-620.709,-620.709,-620.709,-620.709,-620.207,-620.207,-620.207,-620.207,-620.207
2,0.0372875,-232.318,-232.318,-232.318,-232.318,-232.318,-231.54,-231.54,-231.54,-231.54,-231.54,-230.866,-230.866,-230.866,-230.866,-230.866,-230.286,-230.286,-230.286,-230.286,-230.286,-229.79,-229.79,-229.79,-229.79,-229.79
3,0.0562558,-122.551,-122.551,-122.551,-122.551,-122.551,-121.794,-121.794,-121.794,-121.794,-121.794,-121.133,-121.133,-121.133,-121.133,-121.133,-120.562,-120.562,-120.562,-120.562,-120.562,-120.072,-120.072,-120.072,-120.072,-120.072
4,0.0754439,-77.078,-77.078,-77.078,-77.078,-77.078,-76.3394,-76.3394,-76.3394,-76.3394,-76.3394,-75.6916,-75.6916,-75.6916,-75.6916,-75.6916,-75.1289,-75.1289,-75.1289,-75.1289,-75.1289,-74.6452,-74.6452,-74.6452,-74.6452,-74.6452
5,0.0948544,-54.0096,-54.0096,-54.0096,-54.0096,-54.0096,-53.2891,-53.2891,-53.2891,-53.2891,-53.2891,-52.6536,-52.6536,-52.6536,-52.6536,-52.6536,-52.0994,-52.0994,-52.0994,-52.0994,-52.0994,-51.6217,-51.6217,-51.6217,-51.6217,-51.6217
6,0.11449,-40.7373,-40.7373,-40.7373,-40.7373,-40.7373,-40.0339,-40.0339,-40.0339,-40.0339,-40.0339,-39.4107,-39.4107,-39.4107,-39.4107,-39.4107,-38.8649,-38.8649,-38.8649,-38.8649,-38.8649,-38.3929,-38.3929,-38.3929,-38.3929,-38.3929
7,0.134352,-32.4128,-32.4128,-32.4128,-32.4128,-32.4128,-31.7264,-31.7264,-31.7264,-31.7264,-31.7264,-31.1149,-31.1149,-31.1149,-31.1149,-31.1149,-30.5773,-30.5773,-30.5773,-30.5773,-30.5773,-30.1111,-30.1111,-30.1111,-30.1111,-30.1111
8,0.154445,-26.8527,-26.8527,-26.8527,-26.8527,-26.8527,-26.182,-26.182,-26.182,-26.182,-26.182,-25.5818,-25.5818,-25.5818,-25.5818,-25.5818,-25.0523,-25.0523,-25.0523,-25.0523,-25.0523,-24.5915,-24.5915,-24.5915,-24.5915,-24.5915
9,0.174771,-22.9548,-22.9548,-22.9548,-22.9548,-22.9548,-22.2997,-22.2997,-22.2997,-22.2997,-22.2997,-21.7103,-21.7103,-21.7103,-21.7103,-21.7103,-21.1886,-21.1886,-21.1886,-21.1886,-21.1886,-20.7334,-20.7334,-20.7334,-20.7334,-20.7334
10,0.195332,-20.1161,-20.1161,-20.1161,-20.1161,-20.1161,-19.4758,-19.4758,-19.4758,-19.4758,-19.4758,-18.8972,-18.8972,-18.8972,-18.8972,-18.8972,-18.3832,-18.3832,-18.3832,-18.3832,-18.3832,-17.9333,-17.9333,-17.9333,-17.9333,-17.9333
11,0.216131,-17.9837,-17.9837,-17.9837,-17.9837,-17.9837,-17.3575,-17.3575,-17.3575,-17.3575,-17.3575,-16.7892,-16.7892,-16.7892,-16.7892,-16.7892,-16.2827,-16.2827,-16.2827,-16.2827,-16.2827,-15.8382,-15.8382,-15.8382,-15.8382,-15.8382
12,0.237172,-16.3395,-16.3395,-16.3395,-16.3395,-16.3395,-15.7273,-15.7273,-15.7273,-15.7273,-15.7273,-15.1692,-15.1692,-15.1692,-15.1692,-15.1692,-14.6699,-14.6699,-14.6699,-14.6699,-14.6699,-14.2306,-14.2306,-14.2306,-14.2306,-14.2306
13,0.258456,-15.0443,-15.0443,-15.0443,-15.0443,-15.0443,-14.4451,-14.4451,-14.4451,-14.4451,-14.4451,-13.8968,-13.8968,-13.8968,-13.8968,-13.8968,-13.4047,-13.4047,-13.4047,-13.4047,-13.4047,-12.9706,-12.9706,-12.9706,-12.9706,-12.9706
14,0.279986,-14.0043,-14.0043,-14.0043,-14.0043,-14.0043,-13.418,-13.418,-13.418,-13.418,-13.418,-12.879,-12.879,-12.879,-12.879,-12.879,-12.3939,-12.3939,-12.3939,-12.3939,-12.3939,-11.9649,-11.9649,-11.9649,-11.9649,-11.9649
15,0.301766,-13.1553,-13.1553,-13.1553,-13.1553,-13.1553,-12.5813,-12.5813,-12.5813,-12.5813,-12.5813,-12.0518,-12.0518,-12.0518,-12.0518,-12.0518,-11.5735,-11.5735,-11.5735,-11.5735,-11.5735,-11.1495,-11.1495,-11.1495,-11.1495,-11.1495
16,0.323799,-12.4526,-12.4526,-12.4526,-12.4526,-12.4526,-11.8904,-11.8904,-11.8904,-11.8904,-11.8904,-11.37,-11.37,-11.37,-11.37,-11.37,-10.8983,-10.8983,-10.8983,-10.8983,-10.8983,-10.4792,-10.4792,-10.4792,-10.4792,-10.4792
17,0.346087,-11.8631,-11.8631,-11.8631,-11.8631,-11.8631,-11.3125,-11.3125,-11.3125,-11.3125,-11.3125,-10.8009,-10.8009,-10.8009,-10.8009,-10.8009,-10.3357,-10.3357,-10.3357,-10.3357,-10.3357,-9.92152,-9.92152,-9.92152,-9.92152,-9.92152
18,0.368632,-11.363,-11.363,-11.363,-11.363,-11.363,-10.8237,-10.8237,-10.8237,-10.8237,-10.8237,-10.3205,-10.3205,-10.3205,-10.3205,-10.3205,-9.86189,-9.86189,-9.86189,-9.86189,-9.86189,-9.45229,-9.45229,-9.45229,-9.45229,-9.45229
19,0.391439,-10.9345,-10.9345,-10.9345,-10.9345,-10.9345,-10.4059,-10.4059,-10.4059,-10.4059,-10.4059,-9.91095,-9.91095,-9.91095,-9.91095,-9.91095,-9.45865,-9.45865,-9.45865,-9.45865,-9.45865,-9.05383,-9.05383,-9.05383,-9.05383,-9.05383
20,0.414511,-10.5636,-10.5636,-10.5636,-10.5636,-10.5636,-10.0454,-10.0454,-10.0454,-10.0454,-10.0454,-9.5587,-9.5587,-9.5587,-9.5587,-9.5587,-9.11259,-9.11259,-9.11259,-9.11259,-9.11259,-8.71229,-8.71229,-8.71229,-8.71229,-8.71229
21,0.437849,-10.2399,-10.2399,-10.2399,-10.2399,-10.2399,-9.73189,-9.73189,-9.73189,-9.73189,-9.73189,-9.25307,-9.25307,-9.25307,-9.25307,-9.25307,-8.81292,-8.81292,-8.81292,-8.81292,-8.81292,-8.41729,-8.41729,-8.41729,-8.41729,-8.41729
22,0.461458,-9.95513,-9.95513,-9.95513,-9.95513,-9.95513,-9.45693,-9.45693,-9.45693,-9.45693,-9.45693,-8.9858,-8.9858,-8.9858,-8.9858,-8.9858,-8.5517,-8.5517,-8.5517,-8.5517,-8.5517,-8.16051,-8.16051,-8.16051,-8.16051,-8.16051
23,0.485341,-9.70288,-9.70288,-9.70288,-9.70288,-9.70288,-9.21421,-9.21421,-9.21421,-9.21421,-9.21421,-8.75067,-8.75067,-8.75067,-8.75067,-8.75067,-8.32226,-8.32226,-8.32226,-8.32226,-8.32226,-7.93548,-7.93548,-7.93548,-7.93548,-7.93548
24,0.5095,-9.47784,-9.47784,-9.47784,-9.47784,-9.47784,-8.99845,-8.99845,-8.99845,-8.99845,-8.99845,-8.54215,-8.54215,-8.54215,-8.54215,-8.54215,-8.11952,-8.11952,-8.11952,-8.11952,-8.11952,-7.73709,-7.73709,-7.73709,-7.73709,-7.73709
25,0.533939,-9.27587,-9.27587,-9.27587,-9.27587,-9.27587,-8.80528,-8.80528,-8.80528,-8.80528,-8.80528,-8.35629,-8.35629,-8.35629,-8.35629,-8.35629,-7.93925,-7.93925,-7.93925,-7.93925,-7.93925,-7.56103,-7.56103,-7.56103,-7.56103,-7.56103
26,0.558661,-9.09332,-9.09332,-9.09332,-9.09332,-9.09332,-8.63169,-8.63169,-8.63169,-8.63169,-8.63169,-8.18963,-8.18963,-8.18963,-8.18963,-8.18963,-7.77808,-7.77808,-7.77808,-7.77808,-7.77808,-7.40415,-7.40415,-7.40415,-7.40415,-7.40415
27,0.58367,-8.92798,-8.92798,-8.92798,-8.92798,-8.92798,-8.47467,-8.47467,-8.47467,-8.47467,-8.47467,-8.03941,-8.03941,-8.03941,-8.03941,-8.03941,-7.63321,-7.63321,-7.63321,-7.63321,-7.63321,-7.26339,-7.26339,-7.26339,-7.26339,-7.26339
28,0.608968,-8.77695,-8.77695,-8.77695,-8.77695,-8.77695,-8.33178,-8.33178,-8.33178,-8.33178,-8.33178,-7.90328,-7.90328,-7.90328,-7.90328,-7.90328,-7.50241,-7.50241,-7.50241,-7.50241,-7.50241,-7.13671,-7.13671,-7.13671,-7.13671,-7.13671
29,0.634559,-8.63836,-8.63836,-8.63836,-8.63836,-8.63836,-8.20137,-8.20137,-8.20137,-8.20137,-8.20137,-7.77932,-7.77932,-7.77932,-7.77932,-7.77932,-7.3836,-7.3836,-7.3836,-7.3836,-7.3836,-7.022,-7.022,-7.022,-7.022,-7.022
30,0.660447,-8.51101,-8.51101,-8.51101,-8.51101,-8.51101,-8.08165,-8.08165,-8.08165,-8.08165,-8.08165,-7.66607,-7.66607,-7.66607,-7.66607,-7.66607,-7.27547,-7.27547,-7.27547,-7.27547,-7.27547,-6.9178,-6.9178,-6.9178,-6.9178,-6.9178
31,0.686635,-8.3933,-8.3933,-8.3933,-8.3933,-8.3933,-7.97143,-7.97143,-7.97143,-7.97143,-7.97143,-7.56195,-7.56195,-7.56195,-7.56195,-7.56195,-7.17643,-7.17643,-7.17643,-7.17643,-7.17643,-6.82272,-6.82272,-6.82272,-6.82272,-6.82272
32,0.713126,-8.2839,-8.2839,-8.2839,-8.2839,-8.2839,-7.86945,-7.86945,-7.86945,-7.86945,-7.86945,-7.46618,-7.46618,-7.46618,-7.46618,-7.46618,-7.08549,-7.08549,-7.08549,-7.08549,-7.08549,-6.73561,-6.73561,-6.73561,-6.73561,-6.73561
33,0.739924,-8.18194,-8.18194,-8.18194,-8.18194,-8.18194,-7.7747,-7.7747,-7.7747,-7.7747,-7.7747,-7.37741,-7.37741,-7.37741,-7.37741,-7.37741,-7.00157,-7.00157,-7.00157,-7.00157,-7.00157,-6.6555,-6.6555,-6.6555,-6.6555,-6.6555
34,0.767033,-8.08681,-8.08681,-8.08681,-8.08681,-8.08681,-7.68652,-7.68652,-7.68652,-7.68652,-7.68652,-7.29498,-7.29498,-7.29498,-7.29498,-7.29498,-6.92393,-6.92393,-6.92393,-6.92393,-6.92393,-6.58161,-6.58161,-6.58161,-6.58161,-6.58161
35,0.794456,-7.99757,-7.99757,-7.99757,-7.99757,-7.99757,-7.604,-7.604,-7.604,-7.604,-7.604,-7.21821,-7.21821,-7.21821,-7.21821,-7.21821,-6.85175,-6.85175,-6.85175,-6.85175,-6.85175,-6.51317,-6.51317,-6.51317,-6.51317,-6.51317
36,0.822196,-7.9136,-7.9136,-7.9136,-7.9136,-7.9136,-7.52654,-7.52654,-7.52654,-7.52654,-7.52654,-7.14639,-7.14639,-7.14639,-7.14639,-7.14639,-6.7846,-6.7846,-6.7846,-6.7846,-6.7846,-6.44968,-6.44968,-6.44968,-6.44968,-6.44968
37,0.850258,-7.83443,-7.83443,-7.83443,-7.83443,-7.83443,-7.45388,-7.45388,-7.45388,-7.45388,-7.45388,-7.07911,-7.07911,-7.07911,-7.07911,-7.07911,-6.72177,-6.72177,-6.72177,-6.72177,-6.72177,-6.39047,-6.39047,-6.39047,-6.39047,-6.39047
38,0.878644,-7.75946,-7.75946,-7.75946,-7.75946,-7.75946,-7.38528,-7.38528,-7.38528,-7.38528,-7.38528,-7.01581,-7.01581,-7.01581,-7.01581,-7.01581,-6.66292,-6.66292,-6.66292,-6.66292,-6.66292,-6.33521,-6.33521,-6.33521,-6.33521,-6.33521
39,0.90736,-7.68833,-7.68833,-7.68833,-7.68833,-7.68833,-7.32029,-7.32029,-7.32029,-7.32029,-7.32029,-6.95619,-6.95619,-6.95619,-6.95619,-6.95619,-6.6076,-6.6076,-6.6076,-6.6076,-6.6076,-6.28337,-6.28337,-6.28337,-6.28337,-6.28337
40,0.936408,-7.62095,-7.62095,-7.62095,-7.62095,-7.62095,-7.25875,-7.25875,-7.25875,-7.25875,-7.25875,-6.89977,-6.89977,-6.89977,-6.89977,-6.89977,-6.55544,-6.55544,-6.55544,-6.55544,-6.55544,-6.2347,-6.2347,-6.2347,-6.2347,-6.2347
41,0.965793,-7.55662,-7.55662,-7.55662,-7.55662,-7.55662,-7.20022,-7.20022,-7.20022,-7.20022,-7.20022,-6.8462,-6.8462,-6.8462,-6.8462,-6.8462,-6.50618,-6.50618,-6.50618,-6.50618,-6.50618,-6.18885,-6.18885,-6.18885,-6.18885,-6.18885
42,0.995519,-7.49508,-7.49508,-7.49508,-7.49508,-7.49508,-7.14449,-7.14449,-7.14449,-7.14449,-7.14449,-6.79545,-6.79545,-6.79545,-6.79545,-6.79545,-6.45947,-6.45947,-6.45947,-6.45947,-6.45947,-6.14553,-6.14553,-6.14553,-6.14553,-6.14553
43,1.02559,-7.43633,-7.43633,-7.43633,-7.43633,-7.43633,-7.09132,-7.09132,-7.09132,-7.09132,-7.09132,-6.74703,-6.74703,-6.74703,-6.74703,-6.74703,-6.41515,-6.41515,-6.41515,-6.41515,-6.41515,-6.10454,-6.10454,-6.10454,-6.10454,-6.10454
44,1.05601,-7.38006,-7.38006,-7.38006,-7.38006,-7.38006,-7.04034,-7.04034,-7.04034,-7.04034,-7.04034,-6.70087,-6.70087,-6.70087,-6.70087,-6.70087,-6.37296,-6.37296,-6.37296,-6.37296,-6.37296,-6.06564,-6.06564,-6.06564,-6.06564,-6.06564
45,1.08678,-7.32597,-7.32597,-7.32597,-7.32597,-7.32597,-6.99153,-6.99153,-6.99153,-6.99153,-6.99153,-6.65673,-6.65673,-6.65673,-6.65673,-6.65673,-6.33278,-6.33278,-6.33278,-6.33278,-6.33278,-6.02864,-6.02864,-6.02864,-6.02864,-6.02864
46,1.1179,-7.27389,-7.27389,-7.27389,-7.27389,-7.27389,-6.9447,-6.9447,-6.9447,-6.9447,-6.9447,-6.61437,-6.61437,-6.61437,-6.61437,-6.61437,-6.29434,-6.29434,-6.29434,-6.29434,-6.29434,-5.99344,-5.99344,-5.99344,-5.99344,-5.99344
47,1.14939,-7.22372,-7.22372,-7.22372,-7.22372,-7.22371,-6.8996,-6.8996,-6.8996,-6.8996,-6.8996,-6.57378,-6.57378,-6.57378,-6.57378,-6.57378,-6.25751,-6.25751,-6.25751,-6.25751,-6.25751,-5.95976,-5.95976,-5.95976,-5.95976,-5.95976
48,1.18124,-7.17535,-7.17535,-7.17535,-7.17535,-7.17534,-6.85616,-6.85616,-6.85616,-6.85616,-6.85616,-6.53467,-6.53467,-6.53467,-6.53467,-6.53467,-6.22223,-6.22223,-6.22223,-6.22223,-6.22223,-5.9276,-5.9276,-5.9276,-5.9276,-5.9276
49,1.21346,-7.1286,-7.1286,-7.1286,-7.1286,-7.12859,-6.81424,-6.81424,-6.81424,-6.81424,-6.81424,-6.49706,-6.49706,-6.49706,-6.49706,-6.49706,-6.18823,-6.18823,-6.18823,-6.18823,-6.18823,-5.89671,-5.89671,-5.89671,-5.89671,-5.89671
50,1.24606,-7.08338,-7.08338,-7.08338,-7.08338,-7.0833,-6.7737,-6.7737,-6.7737,-6.7737,-6.7737,-6.46077,-6.46077,-6.46077,-6.46077,-6.46077,-6.1556,-6.1556,-6.1556,-6.1556,-6.1556,-5.86709,-5.86709,-5.86709,-5.86709,-5.86709
51,1.27903,-7.03956,-7.03956,-7.03956,-7.03956,-7.03938,-6.73442,-6.73442,-6.73442,-6.73442,-6.73442,-6.42566,-6.42566,-6.42566,-6.42566,-6.42566,-6.12406,-6.12406,-6.12406,-6.12406,-6.12406,-5.83857,-5.83857,-5.83857,-5.83857,-5.83857
52,1.31239,-6.99698,-6.99698,-6.99698,-6.99698,-6.99677,-6.69644,-6.69644,-6.69644,-6.69644,-6.69642,-6.39174,-6.39174,-6.39174,-6.39174,-6.39174,-6.09364,-6.09364,-6.09364,-6.09364,-6.09364,-5.81115,-5.81115,-5.81115,-5.81115,-5.81115
53,1.34613,-6.9556,-6.9556,-6.9556,-6.9556,-6.95532,-6.65956,-6.65956,-6.65956,-6.65956,-6.65956,-6.35885,-6.35885,-6.35885,-6.35885,-6.35885,-6.06419,-6.06419,-6.06419,-6.06419,-6.06419,-5.78459,-5.78459,-5.78459,-5.78459,-5.78459
54,1.38026,-6.91551,-6.91551,-6.91551,-6.91551,-6.91514,-6.6237,-6.6237,-6.6237,-6.6237,-6.62368,-6.32686,-6.32686,-6.32686,-6.32686,-6.32686,-6.03569,-6.03569,-6.03569,-6.03569,-6.03569,-5.75901,-5.75901,-5.75901,-5.75901,-5.75901
55,1.41479,-6.87643,-6.87643,-6.87643,-6.87643,-6.87596,-6.58887,-6.58887,-6.58887,-6.58887,-6.58878,-6.29581,-6.29581,-6.29581,-6.29581,-6.29581,-6.00806,-6.00806,-6.00806,-6.00806,-6.00806,-5.73417,-5.73417,-5.73417,-5.73417,-5.73417
56,1.44971,-6.83827,-6.83827,-6.83827,-6.83827,-6.83768,-6.5549,-6.5549,-6.5549,-6.5549,-6.55477,-6.26566,-6.26566,-6.26566,-6.26566,-6.26566,-5.98117,-5.98117,-5.98117,-5.98117,-5.98117,-5.71014,-5.71014,-5.71014,-5.71014,-5.71014
57,1.48504,-6.8011,-6.8011,-6.8011,-6.8011,-6.80033,-6.52173,-6.52173,-6.52173,-6.52173,-6.52156,-6.23625,-6.23625,-6.23625,-6.23625,-6.23625,-5.95507,-5.95507,-5.95507,-5.95507,-5.95507,-5.68681,-5.68681,-5.68681,-5.68681,-5.68681
58,1.52078,-6.76481,-6.76481,-6.76481,-6.76481,-6.76396,-6.48948,-6.48948,-6.48948,-6.48948,-6.48921,-6.20765,-6.20765,-6.20765,-6.20765,-6.20761,-5.92964,-5.92964,-5.92964,-5.92964,-5.92964,-5.66413,-5.66413,-5.66413,-5.66413,-5.66413
59,1.55694,-6.72932,-6.72932,-6.72932,-6.72932,-6.72839,-6.45794,-6.45794,-6.45794,-6.45794,-6.45764,-6.17965,-6.17965,-6.17965,-6.17965,-6.17965,-5.90479,-5.90479,-5.90479,-5.90479,-5.90479,-5.64207,-5.64207,-5.64207,-5.64207,-5.64207
60,1.59351,-6.69468,-6.69468,-6.69468,-6.69467,-6.69362,-6.42707,-6.42707,-6.42707,-6.42707,-6.4267,-6.15233,-6.15233,-6.15233,-6.15233,-6.15226,-5.88064,-5.88064,-5.88064,-5.88064,-5.88064,-5.62055,-5.62055,-5.62055,-5.62055,-5.62055
61,1.63051,-6.66079,-6.66079,-6.66079,-6.66073,-6.65952,-6.39691,-6.39691,-6.39691,-6.39691,-6.39638,-6.12566,-6.12566,-6.12566,-6.12566,-6.12552,-5.85698,-5.85698,-5.85698,-5.85698,-5.85698,-5.59959,-5.59959,-5.59959,-5.59959,-5.59959
62,1.66794,-6.62757,-6.62757,-6.62757,-6.62752,-6.62608,-6.36736,-6.36736,-6.36736,-6.36736,-6.36676,-6.09948,-6.09948,-6.09948,-6.09948,-6.09934,-5.83389,-5.83389,-5.83389,-5.83389,-5.83388,-5.57908,-5.57908,-5.57908,-5.57908,-5.57908
63,1.7058,-6.59498,-6.59498,-6.59498,-6.5949,-6.59341,-6.3384,-6.3384,-6.3384,-6.3384,-6.3377,-6.07385,-6.07385,-6.07385,-6.07385,-6.07364,-5.81128,-5.81128,-5.81128,-5.81128,-5.81128,-5.55909,-5.55909,-5.55909,-5.55909,-5.55909
64,1.7441,-6.56299,-6.56299,-6.56299,-6.56289,-6.56132,-6.30996,-6.30996,-6.30996,-6.30996,-6.30918,-6.04878,-6.04878,-6.04878,-6.04878,-6.04853,-5.78911,-5.78911,-5.78911,-5.78911,-5.78907,-5.53948,-5.53948,-5.53948,-5.53948,-5.53948
65,1.78284,-6.53169,-6.53169,-6.53169,-6.53147,-6.52978,-6.28211,-6.28211,-6.28211,-6.28211,-6.28117,-6.02414,-6.02414,-6.02414,-6.02414,-6.02383,-5.76742,-5.76742,-5.76742,-5.76742,-5.76735,-5.5203,-5.5203,-5.5203,-5.5203,-5.5203
66,1.82203,-6.50096,-6.50096,-6.50096,-6.50072,-6.49881,-6.25476,-6.25476,-6.25476,-6.25473,-6.2537,-5.99996,-5.99996,-5.99996,-5.99996,-5.99954,-5.74608,-5.74608,-5.74608,-5.74608,-5.74601,-5.5015,-5.5015,-5.5015,-5.5015,-5.5015
67,1.86167,-6.47072,-6.47072,-6.47072,-6.47043,-6.46843,-6.22785,-6.22785,-6.22785,-6.22785,-6.2267,-5.97621,-5.97621,-5.97621,-5.97621,-5.97571,-5.72518,-5.72518,-5.72518,-5.72518,-5.72503,-5.48302,-5.48302,-5.48302,-5.48302,-5.483
68,1.90178,-6.44094,-6.44094,-6.44094,-6.4406,-6.43853,-6.20142,-6.20142,-6.20142,-6.20138,-6.20009,-5.95286,-5.95286,-5.95286,-5.95286,-5.95227,-5.70462,-5.70462,-5.70462,-5.70462,-5.70444,-5.46491,-5.46491,-5.46491,-5.46491,-5.46491
69,1.94235,-6.41168,-6.41168,-6.41168,-6.41123,-6.40911,-6.17543,-6.17543,-6.17543,-6.17534,-6.17393,-5.92986,-5.92986,-5.92986,-5.92986,-5.92919,-5.68436,-5.68436,-5.68436,-5.68436,-5.68415,-5.44708,-5.44708,-5.44708,-5.44708,-5.44704
70,1.98339,-6.38292,-6.38292,-6.38292,-6.38241,-6.38014,-6.1498,-6.1498,-6.1498,-6.14969,-6.14822,-5.90724,-5.90724,-5.90724,-5.90724,-5.90644,-5.66445,-5.66445,-5.66445,-5.66445,-5.66418,-5.42958,-5.42958,-5.42958,-5.42958,-5.42952
71,2.0249,-6.3546,-6.3546,-6.3546,-6.35401,-6.3516,-6.12452,-6.12452,-6.12452,-6.12438,-6.12283,-5.88493,-5.88493,-5.88493,-5.88493,-5.88408,-5.64487,-5.64487,-5.64487,-5.64487,-5.64452,-5.41233,-5.41233,-5.41233,-5.41233,-5.41224
72,2.0669,-6.32668,-6.32668,-6.32668,-6.32603,-6.32352,-6.09969,-6.09969,-6.09969,-6.09947,-6.09779,-5.86293,-5.86293,-5.86293,-5.86293,-5.86201,-5.62553,-5.62553,-5.62553,-5.62553,-5.62513,-5.39536,-5.39536,-5.39536,-5.39536,-5.39522
73,2.10938,-6.29918,-6.29918,-6.29918,-6.29845,-6.29585,-6.0752,-6.0752,-6.0752,-6.07496,-6.07313,-5.84134,-5.84134,-5.84134,-5.8413,-5.84021,-5.60651,-5.60651,-5.60651,-5.60651,-5.60599,-5.37863,-5.37863,-5.37863,-5.37863,-5.37846
74,2.15235,-6.2721,-6.2721,-6.2721,-6.27121,-6.26852,-6.05101,-6.05101,-6.05101,-6.05073,-6.04882,-5.81998,-5.81998,-5.81998,-5.81993,-5.81876,-5.58773,-5.58773,-5.58773,-5.58773,-5.58716,-5.3621,-5.3621,-5.3621,-5.3621,-5.36192
75,2.19582,-6.24535,-6.24535,-6.24535,-6.24439,-6.24156,-6.02715,-6.02715,-6.02715,-6.02678,-6.02482,-5.79887,-5.79887,-5.79887,-5.79883,-5.79756,-5.56917,-5.56917,-5.56917,-5.56917,-5.56854,-5.34585,-5.34585,-5.34585,-5.34585,-5.34559
76,2.2398,-6.21893,-6.21893,-6.21892,-6.21789,-6.21499,-6.00362,-6.00362,-6.00362,-6.00319,-6.00111,-5.77807,-5.77807,-5.77807,-5.77798,-5.77661,-5.55089,-5.55089,-5.55089,-5.55089,-5.55012,-5.32977,-5.32977,-5.32977,-5.32977,-5.32947
77,2.28428,-6.19284,-6.19284,-6.19284,-6.19172,-6.18874,-5.98035,-5.98035,-5.98035,-5.97987,-5.97766,-5.75751,-5.75751,-5.75751,-5.75738,-5.75592,-5.53278,-5.53278,-5.53278,-5.53278,-5.53198,-5.31387,-5.31387,-5.31387,-5.31387,-5.31351
78,2.32928,-6.16713,-6.16713,-6.1671,-6.16584,-6.16281,-5.95738,-5.95738,-5.95738,-5.95681,-5.95455,-5.73718,-5.73718,-5.73718,-5.73702,-5.73548,-5.51489,-5.51489,-5.51489,-5.51488,-5.51399,-5.29819,-5.29819,-5.29819,-5.29819,-5.29776
79,2.37481,-6.1417,-6.1417,-6.14166,-6.14031,-6.13718,-5.93469,-5.93469,-5.93469,-5.93402,-5.93168,-5.71709,-5.71709,-5.71709,-5.71684,-5.71524,-5.49723,-5.49723,-5.49723,-5.4972,-5.49619,-5.28264,-5.28264,-5.28264,-5.28264,-5.28216
80,2.42085,-6.11658,-6.11658,-6.11651,-6.11513,-6.11187,-5.91224,-5.91224,-5.91224,-5.91149,-5.90903,-5.69721,-5.69721,-5.69721,-5.69695,-5.69521,-5.47972,-5.47972,-5.47972,-5.47969,-5.4786,-5.26731,-5.26731,-5.26731,-5.26731,-5.26671
81,2.46744,-6.09176,-6.09176,-6.09167,-6.0902,-6.08685,-5.89003,-5.89003,-5.89003,-5.88919,-5.88661,-5.67753,-5.67753,-5.67753,-5.67723,-5.67539,-5.46239,-5.46239,-5.46239,-5.46234,-5.46117,-5.2521,-5.2521,-5.2521,-5.2521,-5.25145
82,2.51456,-6.0672,-6.0672,-6.06709,-6.06554,-6.06214,-5.86802,-5.86802,-5.86802,-5.86715,-5.8645,-5.65804,-5.65804,-5.65804,-5.65768,-5.65579,-5.44526,-5.44526,-5.44526,-5.44517,-5.4439,-5.23704,-5.23704,-5.23704,-5.23704,-5.2363
83,2.56223,-6.04293,-6.04293,-6.0428,-6.04112,-6.03768,-5.84625,-5.84625,-5.84625,-5.8453,-5.84258,-5.63877,-5.63877,-5.63877,-5.63834,-5.63635,-5.42828,-5.42828,-5.42828,-5.42817,-5.4268,-5.22214,-5.22214,-5.22214,-5.22213,-5.2213
84,2.61045,-6.01893,-6.01893,-6.01877,-6.01699,-6.01344,-5.82476,-5.82476,-5.82475,-5.82366,-5.82088,-5.61967,-5.61967,-5.61967,-5.61919,-5.61706,-5.41144,-5.41144,-5.41144,-5.41128,-5.40986,-5.20734,-5.20734,-5.20734,-5.20733,-5.20644
85,2.65923,-5.99516,-5.99516,-5.99496,-5.9931,-5.98944,-5.80345,-5.80345,-5.80343,-5.80228,-5.79939,-5.60071,-5.60071,-5.60071,-5.60019,-5.59802,-5.39476,-5.39476,-5.39476,-5.39458,-5.39304,-5.19269,-5.19269,-5.19269,-5.19266,-5.19169
86,2.70857,-5.97159,-5.97159,-5.97136,-5.96945,-5.9657,-5.78232,-5.78232,-5.78228,-5.78107,-5.77809,-5.58195,-5.58195,-5.58195,-5.58134,-5.57911,-5.37821,-5.37821,-5.37821,-5.378,-5.37638,-5.17816,-5.17816,-5.17816,-5.17812,-5.17705
87,2.75849,-5.94826,-5.94826,-5.94798,-5.94603,-5.9422,-5.76138,-5.76138,-5.76134,-5.76004,-5.75702,-5.56339,-5.56339,-5.56339,-5.56268,-5.56036,-5.36179,-5.36179,-5.36179,-5.36152,-5.35986,-5.16371,-5.16371,-5.16371,-5.16366,-5.16255
