gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],dist[7],dist[8],dist[9],dist[10],dist[11],dist[12],dist[13],dist[14],dist[15],dist[16],dist[17],dist[18],dist[19],dist[20],dist[21],dist[22],dist[23],dist[24],dist[25],dist[26],dist[27],dist[28],dist[29],dist[30],dist[31],dist[32],dist[33],dist[34],dist[35],dist[36],dist[37],dist[38],dist[39],dist[40],dist[41],dist[42],dist[43],dist[44],dist[45],dist[46],dist[47],dist[48]
168,6.61941,2.0627e-029,6.44454e-028,7.25303e-027,2.95123e-026,4.39266e-026,2.40046e-026,5.13883e-027,2.01496e-028,6.29539e-027,7.08517e-026,2.88292e-025,4.29099e-025,2.3449e-025,5.01989e-026,8.0458e-028,2.51377e-026,2.82912e-025,1.15116e-024,1.7134e-024,9.36324e-025,2.00445e-025,1.27578e-027,3.98594e-026,4.48599e-025,1.82533e-024,2.71684e-024,1.48468e-024,3.17835e-025,8.06153e-028,2.51868e-026,2.83465e-025,1.1534e-024,1.71674e-024,9.3815e-025,2.00836e-025,2.02288e-028,6.32011e-027,7.11297e-026,2.89423e-025,4.30781e-025,2.35409e-025,5.03957e-026,2.07507e-029,6.48316e-028,7.29647e-027,2.96889e-026,4.41894e-026,2.41482e-026,5.16957e-027
169,6.69987,5.66092e-030,1.77052e-028,1.99413e-027,8.1184e-027,1.20883e-026,6.60785e-027,1.41491e-027,5.53011e-029,1.72961e-027,1.94805e-026,7.93079e-026,1.1809e-025,6.45514e-026,1.38221e-026,2.20826e-028,6.90661e-027,7.77887e-026,3.16689e-025,4.71551e-025,2.57764e-025,5.51938e-026,3.50164e-028,1.09518e-026,1.23349e-025,5.02173e-025,7.47737e-025,4.08736e-025,8.75207e-026,2.21273e-028,6.92058e-027,7.79458e-026,3.17329e-025,4.72503e-025,2.58284e-025,5.53052e-026,5.55259e-029,1.73664e-027,1.95596e-026,7.96298e-026,1.18569e-025,6.48133e-026,1.38782e-026,5.69606e-030,1.78151e-028,2.00649e-027,8.16871e-027,1.21632e-026,6.64877e-027,1.42367e-027
170,6.78112,1.48627e-030,4.65282e-029,5.24389e-028,2.13588e-027,3.18143e-027,1.73951e-027,3.72549e-028,1.45198e-029,4.54547e-028,5.12289e-027,2.08659e-026,3.10802e-026,1.69937e-026,3.63952e-027,5.79819e-029,1.81514e-027,2.04572e-026,8.33237e-026,1.24112e-025,6.78609e-026,1.45337e-026,9.1945e-029,2.87836e-027,3.244e-026,1.32131e-025,1.96811e-025,1.0761e-025,2.30468e-026,5.8103e-029,1.81893e-027,2.04999e-026,8.34975e-026,1.24371e-025,6.80024e-026,1.4564e-026,1.45808e-029,4.56455e-028,5.14438e-027,2.09534e-026,3.12105e-026,1.7065e-026,3.65477e-027,1.4958e-030,4.68264e-029,5.27747e-028,2.14955e-027,3.20179e-027,1.75064e-027,3.74932e-028
171,6.86316,3.77158e-031,1.18186e-029,1.33292e-028,5.43181e-028,8.09376e-028,4.42663e-028,9.48249e-029,3.68462e-030,1.15461e-028,1.30218e-027,5.30656e-027,7.90712e-027,4.32456e-027,9.26382e-028,1.4714e-029,4.61078e-028,5.20009e-027,2.1191e-026,3.15759e-026,1.72695e-026,3.69937e-027,2.33332e-029,7.31167e-028,8.24618e-027,3.36041e-026,5.00723e-026,2.73855e-026,5.86637e-027,1.47453e-029,4.62055e-028,5.2111e-027,2.12358e-026,3.16428e-026,1.7306e-026,3.7072e-027,3.70034e-030,1.15953e-028,1.30773e-027,5.32915e-027,7.94077e-027,4.34295e-027,9.30322e-028,3.79614e-031,1.18955e-029,1.34158e-028,5.4671e-028,8.14633e-028,4.45538e-028,9.54404e-029
172,6.946,9.11111e-032,2.8572e-030,3.2241e-029,1.31437e-028,1.95905e-028,1.07166e-028,2.29603e-029,8.90101e-031,2.79131e-029,3.14975e-028,1.28405e-027,1.91386e-027,1.04695e-027,2.24308e-028,3.55449e-030,1.11467e-028,1.2578e-027,5.12767e-027,7.64271e-027,4.18081e-027,8.95736e-028,5.63662e-030,1.76761e-028,1.99459e-027,8.13131e-027,1.21196e-026,6.62981e-027,1.42043e-027,3.56201e-030,1.11702e-028,1.26046e-027,5.13849e-027,7.65884e-027,4.18963e-027,8.97625e-028,8.93888e-031,2.80317e-029,3.16312e-028,1.2895e-027,1.92198e-027,1.05139e-027,2.25259e-028,9.17028e-032,2.87573e-030,3.245e-029,1.32288e-028,1.97173e-028,1.0786e-028,2.31089e-029
173,7.02965,2.11204e-032,6.6281e-031,7.48312e-030,3.05179e-029,4.5499e-029,2.48946e-029,5.33451e-030,2.06336e-031,6.47532e-030,7.31063e-029,2.98144e-028,4.44502e-028,2.43207e-028,5.21153e-029,8.2398e-031,2.58585e-029,2.91942e-028,1.1906e-027,1.77507e-027,9.71219e-028,2.08116e-028,1.30666e-030,4.10061e-029,4.62958e-028,1.88804e-027,2.81488e-027,1.54015e-027,3.30028e-028,8.25741e-031,2.59137e-029,2.92565e-028,1.19314e-027,1.77885e-027,9.73288e-028,2.0856e-028,2.07222e-031,6.50311e-030,7.34198e-029,2.99422e-028,4.46407e-028,2.44249e-028,5.23385e-029,2.12589e-032,6.67152e-031,7.53211e-030,3.07176e-029,4.57966e-029,2.50573e-029,5.36938e-030
174,7.11413,4.61532e-033,1.44932e-031,1.63702e-030,6.67832e-030,9.95908e-030,5.45003e-030,1.16802e-030,4.50903e-032,1.41594e-030,1.59932e-029,6.5245e-029,9.72969e-029,5.3245e-029,1.14111e-029,1.80067e-031,5.65451e-030,6.3868e-029,2.60553e-028,3.88551e-028,2.12631e-028,4.55698e-029,2.85553e-031,8.96702e-030,1.01283e-028,4.13189e-028,6.1617e-028,3.37194e-028,7.22652e-029,1.80458e-031,5.66678e-030,6.40065e-029,2.61118e-028,3.89393e-028,2.13092e-028,4.56685e-029,4.52872e-032,1.42212e-030,1.60629e-029,6.55293e-029,9.77207e-029,5.34768e-029,1.14608e-029,4.64609e-033,1.45897e-031,1.64791e-030,6.72274e-030,1.00253e-029,5.48626e-030,1.17578e-030
175,7.19942,9.25778e-034,2.90852e-032,3.28629e-031,1.34098e-030,2.0001e-030,1.09468e-030,2.3463e-031,9.04467e-033,2.84156e-031,3.21063e-030,1.31011e-029,1.95405e-029,1.06948e-029,2.29228e-030,3.61199e-032,1.13478e-030,1.28216e-029,5.23191e-029,7.80348e-029,4.27095e-029,9.15417e-030,5.728e-032,1.79956e-030,2.03329e-029,8.29691e-029,1.2375e-028,6.77299e-029,1.45169e-029,3.61989e-032,1.13726e-030,1.28496e-029,5.24334e-029,7.82052e-029,4.28027e-029,9.17414e-030,9.08446e-033,2.85405e-031,3.22473e-030,1.31586e-029,1.96263e-029,1.07417e-029,2.30233e-030,9.31996e-034,2.92804e-032,3.30832e-031,1.34997e-030,2.0135e-030,1.10201e-030,2.36201e-031
176,7.28556,1.83302e-034,5.76174e-033,6.51246e-032,2.65814e-031,3.96543e-031,2.17065e-031,4.65299e-032,1.79094e-033,5.62948e-032,6.36296e-031,2.59712e-030,3.8744e-030,2.12082e-030,4.54618e-031,7.15259e-033,2.24828e-031,2.54121e-030,1.03722e-029,1.54734e-029,8.47e-030,1.81563e-030,1.13435e-032,3.56562e-031,4.03019e-030,1.64497e-029,2.45397e-029,1.34328e-029,2.87946e-030,7.16917e-033,2.25349e-031,2.54709e-030,1.03962e-029,1.55092e-029,8.4896e-030,1.81983e-030,1.79929e-033,5.6557e-032,6.39258e-031,2.6092e-030,3.89242e-030,2.13068e-030,4.56732e-031,1.84606e-034,5.8027e-033,6.55873e-032,2.67702e-031,3.99359e-031,2.18606e-031,4.68602e-032
177,7.37254,3.16784e-035,9.95938e-034,1.12585e-032,4.59575e-032,6.85645e-032,3.75337e-032,8.04605e-033,3.09543e-034,9.73174e-033,1.10012e-031,4.4907e-031,6.69973e-031,3.66757e-031,7.86213e-032,1.23636e-033,3.887e-032,4.39403e-031,1.79365e-030,2.67597e-030,1.46488e-030,3.14025e-031,1.96098e-033,6.16512e-032,6.96932e-031,2.84489e-030,4.24432e-030,2.32343e-030,4.98071e-031,1.23947e-033,3.89676e-032,4.40507e-031,1.79815e-030,2.68269e-030,1.46856e-030,3.14813e-031,3.11107e-034,9.78089e-033,1.10567e-031,4.51337e-031,6.73355e-031,3.68608e-031,7.90181e-032,3.19228e-035,1.00362e-033,1.13453e-032,4.63117e-032,6.90929e-032,3.78229e-032,8.10804e-033
178,7.46037,5.66318e-036,1.7811e-034,2.01395e-033,8.22253e-033,1.2269e-032,6.71699e-033,1.44003e-033,5.53419e-035,1.74053e-033,1.96808e-032,8.03523e-032,1.19895e-031,6.56399e-032,1.40723e-032,2.2106e-034,6.95244e-033,7.86138e-032,3.20963e-031,4.78915e-031,2.62195e-031,5.62109e-032,3.50647e-034,1.1028e-032,1.24698e-031,5.09113e-031,7.59657e-031,4.15895e-031,8.9162e-032,2.21649e-034,6.97095e-033,7.8823e-032,3.21817e-031,4.80189e-031,2.62892e-031,5.63604e-032,5.56381e-035,1.74984e-033,1.97861e-032,8.07822e-032,1.20536e-031,6.59909e-032,1.41475e-032,5.70947e-036,1.79565e-034,2.03041e-033,8.28969e-033,1.23692e-032,6.77185e-033,1.45179e-033
179,7.54905,9.31459e-037,2.93017e-035,3.3138e-034,1.35311e-033,2.01918e-033,1.10553e-033,2.37022e-034,9.10341e-036,2.86373e-034,3.23867e-033,1.32244e-032,1.97341e-032,1.08047e-032,2.31648e-033,3.63668e-035,1.14402e-033,1.2938e-032,5.28294e-032,7.88346e-032,4.3163e-032,9.25401e-033,5.76911e-035,1.81484e-033,2.05244e-032,8.38068e-032,1.25061e-031,6.84723e-032,1.46803e-032,3.6471e-035,1.1473e-033,1.29751e-032,5.29807e-032,7.90604e-032,4.32866e-032,9.28052e-033,9.15585e-036,2.88023e-034,3.25732e-033,1.33005e-032,1.98477e-032,1.08669e-032,2.32982e-033,9.39653e-037,2.95594e-035,3.34294e-034,1.36501e-033,2.03694e-033,1.11525e-033,2.39107e-034
180,7.63861,1.49758e-037,4.71225e-036,5.33017e-035,2.17674e-034,3.24856e-034,1.77876e-034,3.81381e-035,1.46368e-036,4.6056e-035,5.20953e-034,2.12747e-033,3.17503e-033,1.73849e-033,3.72749e-034,5.8474e-036,1.83993e-034,2.0812e-033,8.49925e-033,1.26842e-032,6.94528e-033,1.48913e-033,9.27645e-036,2.91891e-034,3.30167e-033,1.34834e-032,2.01225e-032,1.10181e-032,2.36239e-033,5.86456e-036,1.84534e-034,2.08731e-033,8.52419e-033,1.27215e-032,6.96566e-033,1.4935e-033,1.47232e-036,4.63278e-035,5.24028e-034,2.14003e-033,3.19377e-033,1.74875e-033,3.74949e-034,1.51108e-037,4.75473e-036,5.37822e-035,2.19636e-034,3.27784e-034,1.79479e-034,3.84819e-035
181,7.72904,2.30871e-038,7.26636e-037,8.22065e-036,3.35759e-035,5.01131e-035,2.74415e-035,5.88402e-036,2.25652e-037,7.10211e-036,8.03482e-035,3.28169e-034,4.89803e-034,2.68211e-034,5.75101e-035,9.01506e-037,2.83737e-035,3.21e-034,1.31107e-033,1.95682e-033,1.07153e-033,2.29759e-034,1.43021e-036,4.5014e-035,5.09256e-034,2.07997e-033,3.10443e-033,1.69995e-033,3.64505e-034,9.04204e-037,2.84586e-035,3.2196e-034,1.31499e-033,1.96267e-033,1.07474e-033,2.30446e-034,2.2701e-037,7.14484e-036,8.08316e-035,3.30143e-034,4.9275e-034,2.69825e-034,5.78561e-035,2.32993e-038,7.33314e-037,8.29619e-036,3.38844e-035,5.05736e-035,2.76936e-035,5.93808e-036
182,7.82036,3.39156e-039,1.0677e-037,1.20813e-036,4.935e-036,7.36632e-036,4.03399e-036,8.65017e-037,3.31494e-038,1.04358e-036,1.18084e-035,4.82352e-035,7.19992e-035,3.94287e-035,8.45477e-036,1.32438e-037,4.16929e-036,4.71764e-035,1.92708e-034,2.87649e-034,1.57524e-034,3.37783e-035,2.10112e-037,6.61456e-036,7.48451e-035,3.0573e-034,4.56353e-034,2.49911e-034,5.3589e-035,1.32838e-037,4.1819e-036,4.73191e-035,1.93291e-034,2.88519e-034,1.58001e-034,3.38804e-035,3.3351e-038,1.04993e-036,1.18801e-035,4.85284e-035,7.24369e-035,3.96684e-035,8.50617e-036,3.42305e-039,1.07762e-037,1.21934e-036,4.98082e-036,7.43471e-036,4.07145e-036,8.73048e-037
183,7.91258,4.71824e-040,1.4857e-038,1.68138e-037,6.86898e-037,1.0254e-036,5.61574e-037,1.20426e-037,4.61169e-039,1.45215e-037,1.64341e-036,6.71387e-036,1.00225e-035,5.48893e-036,1.17706e-036,1.84247e-038,5.80164e-037,6.56576e-036,2.68233e-035,4.00418e-035,2.19294e-035,4.7026e-036,2.92308e-038,9.20434e-037,1.04166e-035,4.25553e-035,6.35265e-035,3.47911e-035,7.4607e-036,1.84807e-038,5.81927e-037,6.58572e-036,2.69048e-035,4.01635e-035,2.1996e-035,4.71689e-036,4.63988e-039,1.46103e-037,1.65345e-036,6.7549e-036,1.00837e-035,5.52247e-036,1.18425e-036,4.76228e-040,1.49957e-038,1.69707e-037,6.93309e-037,1.03497e-036,5.66815e-037,1.21549e-037
184,8.00569,6.16209e-041,1.94078e-039,2.19674e-038,8.97543e-038,1.33997e-037,7.33895e-038,1.57386e-038,6.02298e-040,1.89697e-038,2.14715e-037,8.77281e-037,1.30972e-036,7.17327e-037,1.53833e-037,2.40632e-039,7.57881e-038,8.57835e-037,3.50494e-036,5.23261e-036,2.86588e-036,6.14599e-037,3.81766e-039,1.20239e-037,1.36097e-036,5.56063e-036,8.30161e-036,4.54676e-036,9.7507e-037,2.41366e-039,7.60193e-038,8.60452e-037,3.51563e-036,5.24857e-036,2.87463e-036,6.16473e-037,6.05994e-040,1.9086e-038,2.16032e-037,8.82663e-037,1.31775e-036,7.21727e-037,1.54777e-037,6.21983e-041,1.95896e-039,2.21732e-038,9.05952e-038,1.35252e-037,7.4077e-038,1.58861e-038
185,8.09972,7.36854e-042,2.32119e-040,2.62767e-039,1.07371e-038,1.60309e-038,8.78051e-039,1.88309e-039,7.20211e-041,2.26876e-039,2.56831e-038,1.04946e-037,1.56688e-037,8.58218e-038,1.84055e-038,2.87737e-040,9.0641e-039,1.02609e-037,4.19279e-037,6.25996e-037,3.42874e-037,7.35335e-038,4.56494e-040,1.43802e-038,1.62788e-037,6.65184e-037,9.9314e-037,5.43968e-037,1.16661e-037,2.88609e-040,9.09155e-039,1.0292e-037,4.20548e-037,6.27891e-037,3.43912e-037,7.37561e-038,7.24597e-041,2.28257e-039,2.58395e-038,1.05585e-037,1.57642e-037,8.63444e-038,1.85176e-038,7.43708e-042,2.34277e-040,2.6521e-039,1.0837e-038,1.61799e-038,8.86216e-039,1.9006e-039
186,8.19466,8.08639e-043,2.54769e-041,2.88438e-040,1.1787e-039,1.75994e-039,9.64001e-040,2.06749e-040,7.90373e-042,2.49014e-040,2.81923e-039,1.15208e-038,1.72018e-038,9.42226e-039,2.02078e-039,3.15768e-041,9.94857e-040,1.12633e-038,4.60275e-038,6.87243e-038,3.76436e-038,8.07339e-039,5.00965e-041,1.57834e-039,1.78692e-038,7.30224e-038,1.09031e-037,5.97214e-038,1.28084e-038,3.16724e-041,9.97868e-040,1.12974e-038,4.61668e-038,6.89323e-038,3.77575e-038,8.09782e-039,7.95184e-042,2.5053e-040,2.83639e-039,1.15909e-038,1.73065e-038,9.4796e-039,2.03308e-039,8.16156e-043,2.57137e-041,2.91119e-040,1.18966e-039,1.77629e-039,9.7296e-040,2.0867e-040
187,8.29054,8.18806e-044,2.58005e-042,2.92127e-041,1.19385e-040,1.78264e-040,9.76472e-041,2.09429e-041,8.00354e-043,2.5219e-041,2.85544e-040,1.16695e-039,1.74247e-039,9.54467e-040,2.04709e-040,3.19772e-042,1.0076e-040,1.14085e-039,4.6624e-039,6.96182e-039,3.81345e-039,8.17891e-040,5.07341e-042,1.59862e-040,1.81005e-039,7.39723e-039,1.10454e-038,6.05032e-039,1.29764e-039,3.20771e-042,1.01074e-040,1.14442e-039,4.67697e-039,6.98357e-039,3.82537e-039,8.20447e-040,8.05385e-043,2.53775e-041,2.87338e-040,1.17428e-039,1.75342e-039,9.60465e-040,2.05996e-040,8.26666e-044,2.60481e-042,2.94931e-041,1.20531e-040,1.79975e-040,9.85845e-041,2.11439e-041
188,8.38736,6.91994e-045,2.18059e-043,2.46908e-042,1.00908e-041,1.50678e-041,8.25376e-042,1.77025e-042,6.7644e-044,2.13157e-042,2.41358e-041,9.86399e-041,1.47291e-040,8.06823e-041,1.73046e-041,2.70277e-043,8.51686e-042,9.64364e-041,3.94124e-040,5.88512e-040,3.22373e-040,6.91418e-041,4.28836e-043,1.35133e-041,1.53011e-040,6.25337e-040,9.33764e-040,5.11493e-040,1.09704e-040,2.71149e-043,8.54434e-042,9.67475e-041,3.95395e-040,5.9041e-040,3.23412e-040,6.93648e-041,6.80828e-044,2.1454e-042,2.42923e-041,9.92798e-041,1.48246e-040,8.12057e-041,1.74168e-041,6.98851e-045,2.20219e-043,2.49354e-042,1.01908e-041,1.52171e-041,8.33554e-042,1.78779e-042
189,8.48512,5.89003e-046,1.85618e-044,2.10187e-043,8.5904e-043,1.28277e-042,7.02685e-043,1.50713e-043,5.75837e-045,1.81469e-043,2.05488e-042,8.39839e-042,1.2541e-041,6.86978e-042,1.47344e-042,2.30109e-044,7.25164e-043,8.21146e-042,3.35606e-041,5.01146e-041,2.74521e-041,5.88797e-042,3.65147e-044,1.15072e-042,1.30303e-041,5.32554e-041,7.95241e-041,4.35623e-041,9.3433e-042,2.30907e-044,7.27679e-043,8.23995e-042,3.3677e-041,5.02884e-041,2.75474e-041,5.9084e-042,5.79855e-045,1.82735e-043,2.06922e-042,8.45699e-042,1.26285e-041,6.91772e-042,1.48372e-042,5.95281e-046,1.87597e-044,2.12427e-043,8.68196e-043,1.29644e-042,7.10175e-043,1.52319e-043
190,8.58384,4.4529e-047,1.40335e-045,1.58914e-044,6.49503e-044,9.69892e-044,5.31301e-044,1.13955e-044,4.35407e-046,1.3722e-044,1.55387e-043,6.35088e-043,9.48366e-043,5.19509e-043,1.11426e-043,1.74018e-045,5.48425e-044,6.21034e-043,2.53825e-042,3.79032e-042,2.07632e-042,4.45335e-043,2.76182e-045,8.70398e-044,9.85634e-043,4.02841e-042,6.01556e-042,3.29529e-042,7.06785e-043,1.74675e-045,5.50495e-044,6.23377e-043,2.54782e-042,3.80462e-042,2.08415e-042,4.47016e-043,4.38712e-046,1.38262e-044,1.56567e-043,6.39909e-043,9.55566e-043,5.23453e-043,1.12272e-043,4.50455e-047,1.41962e-045,1.60758e-044,6.57037e-044,9.81142e-044,5.37464e-044,1.15277e-044
191,8.68352,3.19814e-048,1.00794e-046,1.14142e-045,4.66522e-045,6.9666e-045,3.8163e-045,8.18541e-046,3.1275e-047,9.85681e-046,1.11621e-044,4.56218e-044,6.81273e-044,3.73201e-044,8.00462e-045,1.2501e-046,3.93988e-045,4.46161e-044,1.82355e-043,2.72312e-043,1.49173e-043,3.19953e-044,1.98422e-046,6.25358e-045,7.08171e-044,2.89444e-043,4.32229e-043,2.36775e-043,5.07847e-044,1.25508e-046,3.95557e-045,4.47939e-044,1.83082e-043,2.73397e-043,1.49767e-043,3.21228e-044,3.15258e-047,9.93583e-046,1.12516e-044,4.59876e-044,6.86735e-044,3.76193e-044,8.06879e-045,3.23732e-048,1.02029e-046,1.1554e-045,4.72238e-045,7.05195e-045,3.86306e-045,8.28568e-046
192,8.78419,2.28749e-049,7.20956e-048,8.16443e-047,3.33701e-046,4.98323e-046,2.72983e-046,5.85511e-047,2.23713e-048,7.05084e-047,7.98469e-046,3.26355e-045,4.87352e-045,2.66973e-045,5.72622e-046,8.94268e-048,2.81849e-046,3.19179e-045,1.30457e-044,1.94813e-044,1.0672e-044,2.28899e-045,1.41953e-047,4.47396e-046,5.06652e-045,2.07082e-044,3.09239e-044,1.69402e-044,3.63345e-045,8.97953e-048,2.83011e-046,3.20494e-045,1.30994e-044,1.95616e-044,1.07159e-044,2.29842e-045,2.25568e-048,7.10931e-047,8.0509e-046,3.29061e-045,4.91393e-045,2.69187e-045,5.7737e-046,2.31647e-049,7.30091e-048,8.26788e-047,3.3793e-046,5.04637e-046,2.76442e-046,5.9293e-047
193,8.88583,1.51941e-050,4.78884e-049,5.42317e-048,2.21661e-047,3.31013e-047,1.81331e-047,3.88931e-048,1.48602e-049,4.6836e-048,5.30399e-047,2.1679e-046,3.23738e-046,1.77346e-046,3.80384e-047,5.94038e-049,1.87228e-047,2.12028e-046,8.66622e-046,1.29415e-045,7.08944e-046,1.52059e-046,9.42986e-049,2.97209e-047,3.36577e-046,1.37569e-045,2.05436e-045,1.12539e-045,2.41382e-046,5.96528e-049,1.88013e-047,2.12917e-046,8.70254e-046,1.29958e-045,7.11916e-046,1.52697e-046,1.49855e-049,4.7231e-048,5.34872e-047,2.18618e-046,3.26468e-046,1.78842e-046,3.83592e-047,1.53899e-050,4.85057e-049,5.49307e-048,2.24518e-047,3.35279e-047,1.83668e-047,3.93944e-048
194,8.98848,9.78321e-052,3.08351e-050,3.492e-049,1.4273e-048,2.13144e-048,1.16762e-048,2.50441e-049,9.56831e-051,3.01578e-049,3.41529e-048,1.39594e-047,2.08462e-047,1.14197e-047,2.44939e-048,3.825e-050,1.20558e-048,1.36529e-047,5.58038e-047,8.33339e-047,4.56511e-047,9.79161e-048,6.07193e-050,1.91377e-048,2.1673e-047,8.85847e-047,1.32287e-046,7.2468e-047,1.55435e-047,3.84111e-050,1.21066e-048,1.37104e-047,5.60388e-047,8.36849e-047,4.58434e-047,9.83285e-048,9.64941e-051,3.04134e-049,3.44424e-048,1.40777e-047,2.10228e-047,1.15165e-047,2.47015e-048,9.90993e-052,3.12345e-050,3.53723e-049,1.44578e-048,2.15904e-048,1.18274e-048,2.53684e-049
195,9.09212,6.00503e-053,1.89272e-051,2.14348e-050,8.76121e-050,1.30835e-049,7.16732e-050,1.53731e-050,5.87324e-052,1.85118e-050,2.09644e-049,8.56893e-049,1.27964e-048,7.01002e-049,1.50357e-049,2.34791e-051,7.40038e-050,8.38083e-049,3.42555e-048,5.11554e-048,2.80236e-048,6.01074e-049,3.72722e-051,1.17478e-049,1.33042e-048,5.43794e-048,8.12073e-048,4.44863e-048,9.54182e-049,2.35789e-051,7.43182e-050,8.41644e-049,3.44011e-048,5.13728e-048,2.81426e-048,6.03628e-049,5.92346e-052,1.86701e-050,2.11437e-049,8.6422e-049,1.29058e-048,7.06996e-049,1.51643e-049,6.0835e-053,1.91746e-051,2.17149e-050,8.8757e-050,1.32545e-049,7.26097e-050,1.5574e-050
196,9.19678,3.46132e-054,1.09099e-052,1.23554e-051,5.05015e-051,7.54168e-051,4.13144e-051,8.8615e-052,3.38538e-053,1.06705e-051,1.20843e-050,4.93935e-050,7.37621e-050,4.04079e-050,8.66708e-051,1.35336e-052,4.26572e-051,4.83092e-050,1.97459e-049,2.94877e-049,1.61538e-049,3.46481e-050,2.14842e-052,6.77171e-051,7.66895e-050,3.13461e-049,4.68108e-049,2.56436e-049,5.50029e-050,1.35913e-052,4.2839e-051,4.85151e-050,1.98301e-049,2.96133e-049,1.62226e-049,3.47958e-050,3.41441e-053,1.0762e-051,1.2188e-050,4.98172e-050,7.43948e-050,4.07545e-050,8.74142e-051,3.50668e-054,1.10529e-052,1.25174e-051,5.11635e-051,7.64053e-051,4.18559e-051,8.97765e-052
197,9.30247,1.88172e-055,5.93114e-054,6.71708e-053,2.74556e-052,4.10012e-052,2.24611e-052,4.81769e-053,1.84045e-054,5.80107e-053,6.56977e-052,2.68535e-051,4.0102e-051,2.19685e-051,4.71204e-052,7.35758e-054,2.3191e-052,2.6264e-051,1.07352e-050,1.60316e-050,8.78238e-051,1.88373e-051,1.16801e-053,3.68154e-052,4.16938e-051,1.7042e-050,2.545e-050,1.39419e-050,2.9904e-051,7.38908e-054,2.32903e-052,2.63765e-051,1.07812e-050,1.61002e-050,8.81998e-051,1.8918e-051,1.85631e-054,5.85105e-053,6.62637e-052,2.70848e-051,4.04475e-051,2.21578e-051,4.75263e-052,1.90649e-055,6.00923e-054,6.80551e-053,2.78171e-052,4.1541e-052,2.27568e-052,4.88112e-053
198,9.40919,9.47173e-057,2.98551e-055,3.38115e-054,1.38203e-053,2.06388e-053,1.13063e-053,2.4251e-054,9.26408e-056,2.92006e-054,3.30702e-053,1.35173e-052,2.01863e-052,1.10584e-052,2.37193e-053,3.70354e-055,1.16736e-053,1.32206e-052,5.40386e-052,8.06997e-052,4.42087e-052,9.48236e-053,5.87936e-055,1.85319e-053,2.09877e-052,8.57862e-052,1.28111e-051,7.01813e-052,1.50532e-052,3.71945e-055,1.17238e-053,1.32774e-052,5.42707e-052,8.10463e-052,4.43986e-052,9.52309e-053,9.34417e-056,2.9453e-054,3.33561e-053,1.36342e-052,2.03608e-052,1.1154e-052,2.39244e-053,9.59686e-057,3.02495e-055,3.42581e-054,1.40029e-053,2.09115e-053,1.14557e-053,2.45713e-054
199,9.51695,4.3463e-058,1.36998e-056,1.55154e-055,6.34188e-055,9.47082e-055,5.1883e-055,1.11285e-055,4.25102e-057,1.33995e-055,1.51753e-054,6.20285e-054,9.2632e-054,5.07456e-054,1.08845e-054,1.69945e-056,5.35676e-055,6.06668e-054,2.47974e-053,3.70319e-053,2.02868e-053,4.35134e-054,2.69788e-056,8.50386e-055,9.63086e-054,3.93659e-053,5.87882e-053,3.22053e-053,6.90776e-054,1.70675e-056,5.37978e-055,6.09276e-054,2.4904e-053,3.71911e-053,2.0374e-053,4.37004e-054,4.28779e-057,1.35154e-055,1.53065e-054,6.25651e-054,9.34333e-054,5.11846e-054,1.09786e-054,4.40375e-058,1.38809e-056,1.57205e-055,6.42571e-055,9.59601e-055,5.25688e-055,1.12756e-055
200,9.62577,1.77249e-059,5.58706e-058,6.32756e-057,2.58639e-056,3.86247e-056,2.11595e-056,4.53853e-057,1.73362e-058,5.46454e-057,6.1888e-056,2.52967e-055,3.77777e-055,2.06954e-055,4.439e-056,6.93054e-058,2.18457e-056,2.47411e-055,1.01129e-054,1.51025e-054,8.27345e-055,1.77459e-055,1.10022e-057,3.46798e-056,3.92762e-055,1.60542e-054,2.3975e-054,1.3134e-054,2.81714e-055,6.96024e-058,2.19393e-056,2.48471e-055,1.01563e-054,1.51672e-054,8.30891e-055,1.78219e-055,1.74858e-058,5.51167e-057,6.24217e-056,2.55149e-055,3.81035e-055,2.08739e-055,4.47729e-056,1.79585e-059,5.6607e-058,6.41095e-057,2.62048e-056,3.91338e-056,2.14383e-056,4.59835e-057
201,9.73566,6.08925e-061,1.91941e-059,2.17382e-058,8.88552e-058,1.32695e-057,7.26936e-058,1.55922e-058,5.95552e-060,1.87725e-058,2.12607e-057,8.69038e-057,1.29781e-056,7.10971e-057,1.52498e-057,2.38078e-059,7.5045e-058,8.49919e-057,3.47406e-056,5.18813e-056,2.84217e-056,6.09624e-057,3.77935e-059,1.1913e-057,1.3492e-056,5.51488e-056,8.23586e-056,4.51179e-056,9.67745e-057,2.39084e-059,7.53622e-058,8.53511e-057,3.48875e-056,5.21006e-056,2.85419e-056,6.12201e-057,6.00618e-060,1.89322e-058,2.14416e-057,8.76429e-057,1.30885e-056,7.17018e-057,1.53795e-057,6.1684e-061,1.94436e-059,2.20207e-058,9.00102e-058,1.3442e-057,7.36385e-058,1.57949e-058
