gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
426,214.76,167.77,167.77,167.77,167.77,167.77,167.692,167.692,167.692,167.692,167.692,167.603,167.603,167.603,167.603,167.603,167.507,167.507,167.507,167.507,167.507,167.413,167.413,167.413,167.413,167.413
427,217.266,169.771,169.771,169.771,169.771,169.771,169.693,169.693,169.693,169.693,169.693,169.604,169.604,169.604,169.604,169.604,169.509,169.509,169.509,169.509,169.509,169.415,169.415,169.415,169.415,169.415
428,219.802,171.796,171.796,171.796,171.796,171.796,171.718,171.718,171.718,171.718,171.718,171.629,171.629,171.629,171.629,171.629,171.534,171.534,171.534,171.534,171.534,171.439,171.439,171.439,171.439,171.439
429,222.367,173.844,173.844,173.844,173.844,173.844,173.766,173.766,173.766,173.766,173.766,173.677,173.677,173.677,173.677,173.677,173.582,173.582,173.582,173.582,173.582,173.488,173.488,173.488,173.488,173.488
430,224.962,175.917,175.917,175.917,175.917,175.917,175.839,175.839,175.839,175.839,175.839,175.75,175.75,175.75,175.75,175.75,175.654,175.654,175.654,175.654,175.654,175.56,175.56,175.56,175.56,175.56
431,227.586,178.013,178.013,178.013,178.013,178.013,177.935,177.935,177.935,177.935,177.935,177.846,177.846,177.846,177.846,177.846,177.751,177.751,177.751,177.751,177.751,177.656,177.656,177.656,177.656,177.656
432,230.242,180.134,180.134,180.134,180.134,180.134,180.056,180.056,180.056,180.056,180.056,179.967,179.967,179.967,179.967,179.967,179.871,179.871,179.871,179.871,179.871,179.777,179.777,179.777,179.777,179.777
433,232.928,182.28,182.28,182.28,182.28,182.28,182.202,182.202,182.202,182.202,182.202,182.112,182.112,182.112,182.112,182.112,182.017,182.017,182.017,182.017,182.017,181.922,181.922,181.922,181.922,181.922
434,235.645,184.45,184.45,184.45,184.45,184.45,184.372,184.372,184.372,184.372,184.372,184.283,184.283,184.283,184.283,184.283,184.187,184.187,184.187,184.187,184.187,184.093,184.093,184.093,184.093,184.093
435,238.393,186.646,186.646,186.646,186.646,186.646,186.568,186.568,186.568,186.568,186.568,186.479,186.479,186.479,186.479,186.479,186.383,186.383,186.383,186.383,186.383,186.289,186.289,186.289,186.289,186.289
436,241.174,188.868,188.868,188.868,188.868,188.868,188.79,188.79,188.79,188.79,188.79,188.7,188.7,188.7,188.7,188.7,188.605,188.605,188.605,188.605,188.605,188.51,188.51,188.51,188.51,188.51
437,243.986,191.115,191.115,191.115,191.115,191.115,191.037,191.037,191.037,191.037,191.037,190.948,190.948,190.948,190.948,190.948,190.853,190.853,190.853,190.853,190.853,190.758,190.758,190.758,190.758,190.758
438,246.831,193.389,193.389,193.389,193.389,193.389,193.311,193.311,193.311,193.311,193.311,193.222,193.222,193.222,193.222,193.222,193.126,193.126,193.126,193.126,193.126,193.032,193.032,193.032,193.032,193.032
439,249.709,195.689,195.689,195.689,195.689,195.689,195.611,195.611,195.611,195.611,195.611,195.522,195.522,195.522,195.522,195.522,195.426,195.426,195.426,195.426,195.426,195.332,195.332,195.332,195.332,195.332
440,252.621,198.015,198.015,198.015,198.015,198.015,197.937,197.937,197.937,197.937,197.937,197.848,197.848,197.848,197.848,197.848,197.753,197.753,197.753,197.753,197.753,197.659,197.659,197.659,197.659,197.659
441,255.566,200.369,200.369,200.369,200.369,200.369,200.291,200.291,200.291,200.291,200.291,200.202,200.202,200.202,200.202,200.202,200.107,200.107,200.107,200.107,200.107,200.013,200.013,200.013,200.013,200.013
442,258.545,202.751,202.751,202.751,202.751,202.751,202.673,202.673,202.673,202.673,202.673,202.584,202.584,202.584,202.584,202.584,202.488,202.488,202.488,202.488,202.488,202.394,202.394,202.394,202.394,202.394
443,261.559,205.159,205.159,205.159,205.159,205.159,205.081,205.081,205.081,205.081,205.081,204.992,204.992,204.992,204.992,204.992,204.897,204.897,204.897,204.897,204.897,204.803,204.803,204.803,204.803,204.803
444,264.608,207.596,207.596,207.596,207.596,207.596,207.518,207.518,207.518,207.518,207.518,207.429,207.429,207.429,207.429,207.429,207.334,207.334,207.334,207.334,207.334,207.24,207.24,207.24,207.24,207.24
445,267.692,210.061,210.061,210.061,210.061,210.061,209.983,209.983,209.983,209.983,209.983,209.894,209.894,209.894,209.894,209.894,209.799,209.799,209.799,209.799,209.799,209.705,209.705,209.705,209.705,209.705
446,270.812,212.555,212.555,212.555,212.555,212.555,212.477,212.477,212.477,212.477,212.477,212.388,212.388,212.388,212.388,212.388,212.293,212.293,212.293,212.293,212.293,212.199,212.199,212.199,212.199,212.199
447,273.968,215.078,215.078,215.078,215.078,215.078,215,215,215,215,215,214.911,214.911,214.911,214.911,214.911,214.816,214.816,214.816,214.816,214.816,214.722,214.722,214.722,214.722,214.722
448,277.16,217.63,217.63,217.63,217.63,217.63,217.552,217.552,217.552,217.552,217.552,217.463,217.463,217.463,217.463,217.463,217.368,217.368,217.368,217.368,217.368,217.274,217.274,217.274,217.274,217.274
449,280.39,220.212,220.212,220.212,220.212,220.212,220.134,220.134,220.134,220.134,220.134,220.045,220.045,220.045,220.045,220.045,219.95,219.95,219.95,219.95,219.95,219.856,219.856,219.856,219.856,219.856
450,283.657,222.824,222.824,222.824,222.824,222.824,222.746,222.746,222.746,222.746,222.746,222.657,222.657,222.657,222.657,222.657,222.562,222.562,222.562,222.562,222.562,222.468,222.468,222.468,222.468,222.468
451,286.962,225.466,225.466,225.466,225.466,225.466,225.388,225.388,225.388,225.388,225.388,225.3,225.3,225.3,225.3,225.3,225.205,225.205,225.205,225.205,225.205,225.111,225.111,225.111,225.111,225.111
452,290.305,228.14,228.14,228.14,228.14,228.14,228.062,228.062,228.062,228.062,228.062,227.973,227.973,227.973,227.973,227.973,227.878,227.878,227.878,227.878,227.878,227.784,227.784,227.784,227.784,227.784
453,293.686,230.844,230.844,230.844,230.844,230.844,230.766,230.766,230.766,230.766,230.766,230.677,230.677,230.677,230.677,230.677,230.582,230.582,230.582,230.582,230.582,230.488,230.488,230.488,230.488,230.488
454,297.107,233.579,233.579,233.579,233.579,233.579,233.502,233.502,233.502,233.502,233.502,233.413,233.413,233.413,233.413,233.413,233.318,233.318,233.318,233.318,233.318,233.223,233.223,233.223,233.223,233.223
455,300.568,236.347,236.347,236.347,236.347,236.347,236.269,236.269,236.269,236.269,236.269,236.18,236.18,236.18,236.18,236.18,236.085,236.085,236.085,236.085,236.085,235.991,235.991,235.991,235.991,235.991
456,304.069,239.146,239.146,239.146,239.146,239.146,239.069,239.069,239.069,239.069,239.069,238.98,238.98,238.98,238.98,238.98,238.885,238.885,238.885,238.885,238.885,238.791,238.791,238.791,238.791,238.791
457,307.61,241.977,241.977,241.977,241.977,241.977,241.9,241.9,241.9,241.9,241.9,241.812,241.812,241.812,241.812,241.812,241.717,241.717,241.717,241.717,241.717,241.623,241.623,241.623,241.623,241.623
458,311.192,244.842,244.842,244.842,244.842,244.842,244.765,244.765,244.765,244.765,244.765,244.677,244.677,244.677,244.677,244.677,244.582,244.582,244.582,244.582,244.582,244.488,244.488,244.488,244.488,244.488
459,314.816,247.739,247.739,247.739,247.739,247.739,247.662,247.662,247.662,247.662,247.662,247.574,247.574,247.574,247.574,247.574,247.48,247.48,247.48,247.48,247.48,247.386,247.386,247.386,247.386,247.386
460,318.482,250.671,250.671,250.671,250.671,250.671,250.594,250.594,250.594,250.594,250.594,250.505,250.505,250.505,250.505,250.505,250.411,250.411,250.411,250.411,250.411,250.318,250.318,250.318,250.318,250.318
461,322.19,253.637,253.637,253.637,253.637,253.637,253.559,253.559,253.559,253.559,253.559,253.471,253.471,253.471,253.471,253.471,253.377,253.377,253.377,253.377,253.377,253.284,253.284,253.284,253.284,253.284
462,325.941,256.638,256.638,256.638,256.638,256.638,256.56,256.56,256.56,256.56,256.56,256.471,256.471,256.471,256.471,256.471,256.377,256.377,256.377,256.377,256.377,256.284,256.284,256.284,256.284,256.284
463,329.736,259.673,259.673,259.673,259.673,259.673,259.595,259.595,259.595,259.595,259.595,259.507,259.507,259.507,259.507,259.507,259.412,259.412,259.412,259.412,259.412,259.318,259.318,259.318,259.318,259.318
464,333.574,262.744,262.744,262.744,262.744,262.744,262.666,262.666,262.666,262.666,262.666,262.577,262.577,262.577,262.577,262.577,262.482,262.482,262.482,262.482,262.482,262.389,262.389,262.389,262.389,262.389
465,337.457,265.851,265.851,265.851,265.851,265.851,265.773,265.773,265.773,265.773,265.773,265.684,265.684,265.684,265.684,265.684,265.589,265.589,265.589,265.589,265.589,265.495,265.495,265.495,265.495,265.495
466,341.385,268.993,268.993,268.993,268.993,268.993,268.915,268.915,268.915,268.915,268.915,268.827,268.827,268.827,268.827,268.827,268.732,268.732,268.732,268.732,268.732,268.638,268.638,268.638,268.638,268.638
467,345.359,272.172,272.172,272.172,272.172,272.172,272.094,272.094,272.094,272.094,272.094,272.006,272.006,272.006,272.006,272.006,271.911,271.911,271.911,271.911,271.911,271.817,271.817,271.817,271.817,271.817
468,349.379,275.388,275.388,275.388,275.388,275.388,275.31,275.31,275.31,275.31,275.31,275.222,275.222,275.222,275.222,275.222,275.127,275.127,275.127,275.127,275.127,275.033,275.033,275.033,275.033,275.033
469,353.445,278.641,278.641,278.641,278.641,278.641,278.564,278.564,278.564,278.564,278.564,278.475,278.475,278.475,278.475,278.475,278.38,278.38,278.38,278.38,278.38,278.287,278.287,278.287,278.287,278.287
470,357.558,281.933,281.933,281.933,281.933,281.933,281.855,281.855,281.855,281.855,281.855,281.766,281.766,281.766,281.766,281.766,281.672,281.672,281.672,281.672,281.672,281.578,281.578,281.578,281.578,281.578
471,361.719,285.262,285.262,285.262,285.262,285.262,285.184,285.184,285.184,285.184,285.184,285.096,285.096,285.096,285.096,285.096,285.001,285.001,285.001,285.001,285.001,284.907,284.907,284.907,284.907,284.907
472,365.928,288.63,288.63,288.63,288.63,288.63,288.552,288.552,288.552,288.552,288.552,288.464,288.464,288.464,288.464,288.464,288.369,288.369,288.369,288.369,288.369,288.275,288.275,288.275,288.275,288.275
473,370.186,292.037,292.037,292.037,292.037,292.037,291.96,291.96,291.96,291.96,291.96,291.871,291.871,291.871,291.871,291.871,291.776,291.776,291.776,291.776,291.776,291.682,291.682,291.682,291.682,291.682
474,374.493,295.484,295.484,295.484,295.484,295.484,295.406,295.406,295.406,295.406,295.406,295.318,295.318,295.318,295.318,295.318,295.223,295.223,295.223,295.223,295.223,295.129,295.129,295.129,295.129,295.129
475,378.85,298.97,298.97,298.97,298.97,298.97,298.893,298.893,298.893,298.893,298.893,298.804,298.804,298.804,298.804,298.804,298.709,298.709,298.709,298.709,298.709,298.615,298.615,298.615,298.615,298.615
476,383.258,302.498,302.498,302.498,302.498,302.498,302.42,302.42,302.42,302.42,302.42,302.331,302.331,302.331,302.331,302.331,302.237,302.237,302.237,302.237,302.237,302.143,302.143,302.143,302.143,302.143
477,387.717,306.066,306.066,306.066,306.066,306.066,305.988,305.988,305.988,305.988,305.988,305.9,305.9,305.9,305.9,305.9,305.805,305.805,305.805,305.805,305.805,305.711,305.711,305.711,305.711,305.711
478,392.227,309.676,309.676,309.676,309.676,309.676,309.598,309.598,309.598,309.598,309.598,309.509,309.509,309.509,309.509,309.509,309.414,309.414,309.414,309.414,309.414,309.32,309.32,309.32,309.32,309.32
479,396.79,313.328,313.328,313.328,313.328,313.328,313.25,313.25,313.25,313.25,313.25,313.161,313.161,313.161,313.161,313.161,313.066,313.066,313.066,313.066,313.066,312.972,312.972,312.972,312.972,312.972
480,401.405,317.022,317.022,317.022,317.022,317.022,316.944,316.944,316.944,316.944,316.944,316.856,316.856,316.856,316.856,316.856,316.761,316.761,316.761,316.761,316.761,316.666,316.666,316.666,316.666,316.666
481,406.074,320.759,320.759,320.759,320.759,320.759,320.682,320.682,320.682,320.682,320.682,320.593,320.593,320.593,320.593,320.593,320.498,320.498,320.498,320.498,320.498,320.404,320.404,320.404,320.404,320.404
482,410.797,324.54,324.54,324.54,324.54,324.54,324.462,324.462,324.462,324.462,324.462,324.374,324.374,324.374,324.374,324.374,324.279,324.279,324.279,324.279,324.279,324.184,324.184,324.184,324.184,324.184
483,415.575,328.364,328.364,328.364,328.364,328.364,328.287,328.287,328.287,328.287,328.287,328.198,328.198,328.198,328.198,328.198,328.103,328.103,328.103,328.103,328.103,328.009,328.009,328.009,328.009,328.009
484,420.408,332.232,332.232,332.232,332.232,332.232,332.155,332.155,332.155,332.155,332.155,332.066,332.066,332.066,332.066,332.066,331.971,331.971,331.971,331.971,331.971,331.877,331.877,331.877,331.877,331.877
485,425.297,336.145,336.145,336.145,336.145,336.145,336.068,336.068,336.068,336.068,336.068,335.979,335.979,335.979,335.979,335.979,335.884,335.884,335.884,335.884,335.884,335.79,335.79,335.79,335.79,335.79
486,430.242,340.104,340.104,340.104,340.104,340.104,340.026,340.026,340.026,340.026,340.026,339.938,339.938,339.938,339.938,339.938,339.843,339.843,339.843,339.843,339.843,339.749,339.749,339.749,339.749,339.749
487,435.245,344.109,344.109,344.109,344.109,344.109,344.032,344.032,344.032,344.032,344.032,343.943,343.943,343.943,343.943,343.943,343.848,343.848,343.848,343.848,343.848,343.754,343.754,343.754,343.754,343.754
488,440.306,348.161,348.161,348.161,348.161,348.161,348.084,348.084,348.084,348.084,348.084,347.995,347.995,347.995,347.995,347.995,347.9,347.9,347.9,347.9,347.9,347.806,347.806,347.806,347.806,347.806
489,445.426,352.259,352.259,352.259,352.259,352.259,352.181,352.181,352.181,352.181,352.181,352.092,352.092,352.092,352.092,352.092,351.997,351.997,351.997,351.997,351.997,351.903,351.903,351.903,351.903,351.903
490,450.605,356.402,356.402,356.402,356.402,356.402,356.324,356.324,356.324,356.324,356.324,356.235,356.235,356.235,356.235,356.235,356.14,356.14,356.14,356.14,356.14,356.046,356.046,356.046,356.046,356.046
491,455.844,360.593,360.593,360.593,360.593,360.593,360.516,360.516,360.516,360.516,360.516,360.427,360.427,360.427,360.427,360.427,360.332,360.332,360.332,360.332,360.332,360.238,360.238,360.238,360.238,360.238
492,461.143,364.836,364.836,364.836,364.836,364.836,364.758,364.758,364.758,364.758,364.758,364.67,364.67,364.67,364.67,364.67,364.575,364.575,364.575,364.575,364.575,364.481,364.481,364.481,364.481,364.481
493,466.504,369.129,369.129,369.129,369.129,369.129,369.052,369.052,369.052,369.052,369.052,368.963,368.963,368.963,368.963,368.963,368.869,368.869,368.869,368.869,368.869,368.775,368.775,368.775,368.775,368.775
494,471.927,373.473,373.473,373.473,373.473,373.473,373.395,373.395,373.395,373.395,373.395,373.307,373.307,373.307,373.307,373.307,373.212,373.212,373.212,373.212,373.212,373.118,373.118,373.118,373.118,373.118
495,477.413,377.865,377.865,377.865,377.865,377.865,377.787,377.787,377.787,377.787,377.787,377.699,377.699,377.699,377.699,377.699,377.604,377.604,377.604,377.604,377.604,377.51,377.51,377.51,377.51,377.51
496,482.963,382.303,382.303,382.303,382.303,382.303,382.225,382.225,382.225,382.225,382.225,382.137,382.137,382.137,382.137,382.137,382.042,382.042,382.042,382.042,382.042,381.947,381.947,381.947,381.947,381.947
497,488.577,386.793,386.793,386.793,386.793,386.793,386.716,386.716,386.716,386.716,386.716,386.627,386.627,386.627,386.627,386.627,386.532,386.532,386.532,386.532,386.532,386.438,386.438,386.438,386.438,386.438
498,494.255,391.333,391.333,391.333,391.333,391.333,391.255,391.255,391.255,391.255,391.255,391.166,391.166,391.166,391.166,391.166,391.071,391.071,391.071,391.071,391.071,390.977,390.977,390.977,390.977,390.977
499,500,395.911,395.911,395.911,395.911,395.911,395.832,395.832,395.832,395.832,395.832,395.743,395.743,395.743,395.743,395.743,395.648,395.648,395.648,395.648,395.648,395.554,395.554,395.554,395.554,395.554
